[2023-12-21 16:15:47,995][INFO] 
===== FNN_big-0.3-50-small-2023-12-21-16-15-47 configuration =====
  exp_fn: test_goal_test
  seed: None
  dom: deeppoly
  start_abs_cnt: 500
  max_abs_cnt: 1000
  refine_top_k: 800
  tiny_width: 0.001
  lr: 0.001
  batch_size: 50
  min_epochs: 25
  max_epochs: 45
  use_scheduler: True
  no_pts: False
  no_abs: False
  no_refine: False
  quiet: False
  debug: False
  net: FNN_big
  no_repair: False
  repair_number: 50
  repair_batchsize: 1
  patch_size: small
  repair_radius: 0.3
  divided_repair: 1
  accuracy_loss: <function MnistArgParser.setup_rest.<locals>.ce_loss at 0x7f5c6a982f70>
  sample_amount: 5000
  reset_params: False
  train_datasize: 10000
  test_datasize: 10000
  repair_batch_size: 50
  scheduler_fn: <function ExpArgParser.setup_rest.<locals>.<lambda> at 0x7f5c6a982dc0>
[2023-12-21 16:19:08,385][INFO] correct2 32
[2023-12-21 16:19:08,634][INFO] correct3 0
[2023-12-21 16:19:08,888][INFO] correct1 0
[2023-12-21 16:19:09,190][INFO] correct2 32
[2023-12-21 16:19:09,446][INFO] correct3 0
[2023-12-21 16:19:09,708][INFO] correct1 0
[2023-12-21 16:19:10,006][INFO] correct2 32
[2023-12-21 16:19:10,259][INFO] correct3 0
[2023-12-21 16:19:10,543][INFO] correct1 0
[2023-12-21 16:19:10,838][INFO] correct2 31
[2023-12-21 16:19:11,078][INFO] correct3 0
[2023-12-21 16:19:11,362][INFO] correct1 0
[2023-12-21 16:19:11,657][INFO] correct2 29
[2023-12-21 16:19:11,944][INFO] correct3 0
[2023-12-21 16:19:12,190][INFO] correct1 0
[2023-12-21 16:19:12,490][INFO] correct2 32
[2023-12-21 16:19:12,734][INFO] correct3 0
[2023-12-21 16:19:12,990][INFO] correct1 0
[2023-12-21 16:19:13,283][INFO] correct2 32
[2023-12-21 16:19:13,534][INFO] correct3 0
[2023-12-21 16:19:13,792][INFO] correct1 0
[2023-12-21 16:19:14,096][INFO] correct2 31
[2023-12-21 16:19:14,350][INFO] correct3 0
[2023-12-21 16:19:14,609][INFO] correct1 0
[2023-12-21 16:19:14,909][INFO] correct2 32
[2023-12-21 16:19:15,156][INFO] correct3 0
[2023-12-21 16:19:15,410][INFO] correct1 0
[2023-12-21 16:19:15,704][INFO] correct2 31
[2023-12-21 16:19:15,944][INFO] correct3 0
[2023-12-21 16:19:16,192][INFO] correct1 0
[2023-12-21 16:19:16,484][INFO] correct2 31
[2023-12-21 16:19:16,726][INFO] correct3 0
[2023-12-21 16:19:16,980][INFO] correct1 0
[2023-12-21 16:19:17,270][INFO] correct2 31
[2023-12-21 16:19:17,518][INFO] correct3 0
[2023-12-21 16:19:17,770][INFO] correct1 0
[2023-12-21 16:19:18,065][INFO] correct2 31
[2023-12-21 16:19:18,311][INFO] correct3 0
[2023-12-21 16:19:18,565][INFO] correct1 0
[2023-12-21 16:19:18,859][INFO] correct2 32
[2023-12-21 16:19:19,099][INFO] correct3 0
[2023-12-21 16:19:19,350][INFO] correct1 0
[2023-12-21 16:19:19,647][INFO] correct2 31
[2023-12-21 16:19:19,893][INFO] correct3 0
[2023-12-21 16:19:20,155][INFO] correct1 0
[2023-12-21 16:19:20,457][INFO] correct2 30
[2023-12-21 16:19:20,709][INFO] correct3 0
[2023-12-21 16:19:20,959][INFO] correct1 0
[2023-12-21 16:19:21,259][INFO] correct2 31
[2023-12-21 16:19:21,513][INFO] correct3 0
[2023-12-21 16:19:21,773][INFO] correct1 0
[2023-12-21 16:19:22,067][INFO] correct2 32
[2023-12-21 16:19:22,315][INFO] correct3 0
[2023-12-21 16:19:22,560][INFO] correct1 0
[2023-12-21 16:19:22,846][INFO] correct2 32
[2023-12-21 16:19:23,089][INFO] correct3 0
[2023-12-21 16:19:23,346][INFO] correct1 0
[2023-12-21 16:19:23,642][INFO] correct2 32
[2023-12-21 16:19:23,891][INFO] correct3 0
[2023-12-21 16:19:24,150][INFO] correct1 0
[2023-12-21 16:19:24,448][INFO] correct2 32
[2023-12-21 16:19:24,699][INFO] correct3 0
[2023-12-21 16:19:24,953][INFO] correct1 0
[2023-12-21 16:19:25,242][INFO] correct2 30
[2023-12-21 16:19:25,491][INFO] correct3 0
[2023-12-21 16:19:25,738][INFO] correct1 0
[2023-12-21 16:19:26,054][INFO] correct2 30
[2023-12-21 16:19:26,306][INFO] correct3 0
[2023-12-21 16:19:26,563][INFO] correct1 0
[2023-12-21 16:19:26,858][INFO] correct2 30
[2023-12-21 16:19:27,103][INFO] correct3 0
[2023-12-21 16:19:27,370][INFO] correct1 0
[2023-12-21 16:19:27,674][INFO] correct2 30
[2023-12-21 16:19:27,916][INFO] correct3 0
[2023-12-21 16:19:28,145][INFO] correct1 0
[2023-12-21 16:19:28,507][INFO] correct2 31
[2023-12-21 16:19:28,839][INFO] correct3 0
[2023-12-21 16:19:29,177][INFO] correct1 0
[2023-12-21 16:19:29,583][INFO] correct2 30
[2023-12-21 16:19:29,923][INFO] correct3 0
[2023-12-21 16:19:30,265][INFO] correct1 0
[2023-12-21 16:19:30,667][INFO] correct2 32
[2023-12-21 16:19:30,991][INFO] correct3 0
[2023-12-21 16:19:31,321][INFO] correct1 0
[2023-12-21 16:19:31,703][INFO] correct2 31
[2023-12-21 16:19:32,034][INFO] correct3 0
[2023-12-21 16:19:32,383][INFO] correct1 0
[2023-12-21 16:19:32,756][INFO] correct2 31
[2023-12-21 16:19:33,014][INFO] correct3 0
[2023-12-21 16:19:33,269][INFO] correct1 0
[2023-12-21 16:19:33,539][INFO] correct2 31
[2023-12-21 16:19:33,860][INFO] correct3 0
[2023-12-21 16:19:34,225][INFO] correct1 0
[2023-12-21 16:19:35,094][INFO] correct2 32
[2023-12-21 16:19:35,682][INFO] correct3 0
[2023-12-21 16:19:35,988][INFO] correct1 0
[2023-12-21 16:19:36,403][INFO] correct2 32
[2023-12-21 16:19:36,658][INFO] correct3 0
[2023-12-21 16:19:36,926][INFO] correct1 0
[2023-12-21 16:19:37,591][INFO] correct2 32
[2023-12-21 16:19:37,835][INFO] correct3 0
[2023-12-21 16:19:38,086][INFO] correct1 0
[2023-12-21 16:19:38,383][INFO] correct2 32
[2023-12-21 16:19:38,634][INFO] correct3 0
[2023-12-21 16:19:38,897][INFO] correct1 0
[2023-12-21 16:19:39,186][INFO] correct2 32
[2023-12-21 16:19:39,422][INFO] correct3 0
[2023-12-21 16:19:39,675][INFO] correct1 0
[2023-12-21 16:19:39,996][INFO] correct2 32
[2023-12-21 16:19:40,275][INFO] correct3 0
[2023-12-21 16:19:40,551][INFO] correct1 0
[2023-12-21 16:19:40,850][INFO] correct2 32
[2023-12-21 16:19:41,111][INFO] correct3 0
[2023-12-21 16:19:41,377][INFO] correct1 0
[2023-12-21 16:19:41,677][INFO] correct2 32
[2023-12-21 16:19:41,921][INFO] correct3 0
[2023-12-21 16:19:42,184][INFO] correct1 0
[2023-12-21 16:19:42,488][INFO] correct2 32
[2023-12-21 16:19:42,736][INFO] correct3 0
[2023-12-21 16:19:42,986][INFO] correct1 0
[2023-12-21 16:19:43,285][INFO] correct2 32
[2023-12-21 16:19:43,531][INFO] correct3 0
[2023-12-21 16:19:43,795][INFO] correct1 0
[2023-12-21 16:19:44,143][INFO] correct2 32
[2023-12-21 16:19:44,425][INFO] correct3 0
[2023-12-21 16:19:44,696][INFO] correct1 0
[2023-12-21 16:19:45,006][INFO] correct2 32
[2023-12-21 16:19:45,265][INFO] correct3 0
[2023-12-21 16:19:45,540][INFO] correct1 0
[2023-12-21 16:19:45,861][INFO] correct2 31
[2023-12-21 16:19:46,118][INFO] correct3 0
[2023-12-21 16:19:46,378][INFO] correct1 0
[2023-12-21 16:19:46,688][INFO] correct2 32
[2023-12-21 16:19:46,946][INFO] correct3 0
[2023-12-21 16:19:47,213][INFO] correct1 0
[2023-12-21 16:19:47,514][INFO] correct2 28
[2023-12-21 16:19:47,776][INFO] correct3 0
[2023-12-21 16:19:48,048][INFO] correct1 0
[2023-12-21 16:19:48,361][INFO] correct2 31
[2023-12-21 16:19:48,626][INFO] correct3 0
[2023-12-21 16:19:48,902][INFO] correct1 0
[2023-12-21 16:19:49,204][INFO] correct2 31
[2023-12-21 16:19:49,460][INFO] correct3 0
[2023-12-21 16:19:49,727][INFO] correct1 0
[2023-12-21 16:19:50,422][INFO] correct2 32
[2023-12-21 16:19:51,075][INFO] correct3 0
[2023-12-21 16:19:51,359][INFO] correct1 0
[2023-12-21 16:19:51,661][INFO] correct2 32
[2023-12-21 16:19:51,910][INFO] correct3 0
[2023-12-21 16:19:52,166][INFO] correct1 0
[2023-12-21 16:19:52,839][INFO] correct2 32
[2023-12-21 16:19:53,441][INFO] correct3 0
[2023-12-21 16:19:53,701][INFO] correct1 0
[2023-12-21 16:19:54,008][INFO] correct2 32
[2023-12-21 16:19:54,264][INFO] correct3 0
[2023-12-21 16:19:54,529][INFO] correct1 0
[2023-12-21 16:19:54,839][INFO] correct2 32
[2023-12-21 16:19:55,091][INFO] correct3 0
[2023-12-21 16:19:55,349][INFO] correct1 0
[2023-12-21 16:19:55,663][INFO] correct2 29
[2023-12-21 16:19:55,938][INFO] correct3 0
[2023-12-21 16:19:56,223][INFO] correct1 0
[2023-12-21 16:19:56,538][INFO] correct2 31
[2023-12-21 16:19:56,839][INFO] correct3 0
[2023-12-21 16:19:57,136][INFO] correct1 0
[2023-12-21 16:19:57,848][INFO] correct2 31
[2023-12-21 16:19:58,484][INFO] correct3 0
[2023-12-21 16:19:58,769][INFO] correct1 0
[2023-12-21 16:19:59,078][INFO] correct2 32
[2023-12-21 16:19:59,328][INFO] correct3 0
[2023-12-21 16:19:59,581][INFO] correct1 0
[2023-12-21 16:19:59,873][INFO] correct2 31
[2023-12-21 16:20:00,118][INFO] correct3 0
[2023-12-21 16:20:00,378][INFO] correct1 0
[2023-12-21 16:20:00,695][INFO] correct2 32
[2023-12-21 16:20:00,950][INFO] correct3 0
[2023-12-21 16:20:01,221][INFO] correct1 0
[2023-12-21 16:20:01,519][INFO] correct2 32
[2023-12-21 16:20:01,758][INFO] correct3 0
[2023-12-21 16:20:02,023][INFO] correct1 0
[2023-12-21 16:20:02,318][INFO] correct2 31
[2023-12-21 16:20:02,564][INFO] correct3 0
[2023-12-21 16:20:02,828][INFO] correct1 0
[2023-12-21 16:20:03,129][INFO] correct2 32
[2023-12-21 16:20:03,380][INFO] correct3 0
[2023-12-21 16:20:03,636][INFO] correct1 0
[2023-12-21 16:20:03,943][INFO] correct2 32
[2023-12-21 16:20:04,187][INFO] correct3 0
[2023-12-21 16:20:04,443][INFO] correct1 0
[2023-12-21 16:20:04,752][INFO] correct2 31
[2023-12-21 16:20:05,006][INFO] correct3 0
[2023-12-21 16:20:05,276][INFO] correct1 0
[2023-12-21 16:20:05,568][INFO] correct2 32
[2023-12-21 16:20:05,828][INFO] correct3 0
[2023-12-21 16:20:06,113][INFO] correct1 0
[2023-12-21 16:20:06,440][INFO] correct2 31
[2023-12-21 16:20:06,697][INFO] correct3 0
[2023-12-21 16:20:06,962][INFO] correct1 0
[2023-12-21 16:20:07,261][INFO] correct2 29
[2023-12-21 16:20:07,506][INFO] correct3 0
[2023-12-21 16:20:07,762][INFO] correct1 0
[2023-12-21 16:20:08,067][INFO] correct2 31
[2023-12-21 16:20:08,325][INFO] correct3 0
[2023-12-21 16:20:08,612][INFO] correct1 0
[2023-12-21 16:20:08,934][INFO] correct2 30
[2023-12-21 16:20:09,200][INFO] correct3 0
[2023-12-21 16:20:09,464][INFO] correct1 0
[2023-12-21 16:20:09,796][INFO] correct2 28
[2023-12-21 16:20:10,078][INFO] correct3 0
[2023-12-21 16:20:10,364][INFO] correct1 0
[2023-12-21 16:20:10,681][INFO] correct2 30
[2023-12-21 16:20:10,936][INFO] correct3 0
[2023-12-21 16:20:11,208][INFO] correct1 0
[2023-12-21 16:20:11,527][INFO] correct2 31
[2023-12-21 16:20:11,803][INFO] correct3 0
[2023-12-21 16:20:12,068][INFO] correct1 0
[2023-12-21 16:20:12,373][INFO] correct2 31
[2023-12-21 16:20:12,631][INFO] correct3 0
[2023-12-21 16:20:12,903][INFO] correct1 0
[2023-12-21 16:20:13,280][INFO] correct2 31
[2023-12-21 16:20:13,545][INFO] correct3 0
[2023-12-21 16:20:13,824][INFO] correct1 0
[2023-12-21 16:20:14,135][INFO] correct2 31
[2023-12-21 16:20:14,395][INFO] correct3 0
[2023-12-21 16:20:14,699][INFO] correct1 0
[2023-12-21 16:20:15,015][INFO] correct2 32
[2023-12-21 16:20:15,276][INFO] correct3 0
[2023-12-21 16:20:15,556][INFO] correct1 0
[2023-12-21 16:20:15,862][INFO] correct2 16
[2023-12-21 16:20:16,135][INFO] correct3 0
[2023-12-21 16:20:16,136][INFO] --For testset, out of 10000 items, adv training net ratio 0.0
[2023-12-21 16:20:16,136][INFO] --For testset, out of 10000 items, repaired net ratio 0.9603
[2023-12-21 16:20:16,136][INFO] --For testset, out of 10000 items, original net ratio 0.0
[2023-12-21 16:20:16,141][INFO] Total Cost Time: 268.14607648551464s.



