[2024-11-26 07:32:40,299][INFO] 
===== vgg19-8-feature-1000-2024-11-26-07-32-40 configuration =====
  exp_fn: test_goal_repair
  seed: None
  dom: deeppoly
  start_abs_cnt: 500
  max_abs_cnt: 1000
  refine_top_k: 50
  tiny_width: 0.0008
  lr: 10
  batch_size: 50
  min_epochs: 15
  max_epochs: 100
  use_scheduler: True
  no_pts: True
  no_abs: False
  no_refine: True
  quiet: False
  debug: False
  net: vgg19
  no_repair: False
  repair_number: 1000
  repair_batchsize: 1
  repair_location: feature
  repair_radius: 8
  loose_bound: 0.0314
  divided_repair: 10
  accuracy_loss: <function CifarArgParser.setup_rest.<locals>.ce_loss at 0x7cc53aeae040>
  reset_params: False
  train_datasize: 10000
  test_datasize: 10000
  max_verifier_sec: 300
  verifier_timeout_as_safe: True
  sample_amount: 1000
  repair_batch_size: 1000
  scheduler_fn: <function ExpArgParser.setup_rest.<locals>.<lambda> at 0x7cc451f08700>
[2024-11-26 09:39:39,292][INFO] --PGD sample 25 image
[2024-11-26 09:39:48,725][INFO] --PGD sample 26 image
[2024-11-26 09:39:58,147][INFO] --PGD sample 27 image
[2024-11-26 09:40:07,563][INFO] --PGD sample 28 image
[2024-11-26 09:40:16,993][INFO] --PGD sample 29 image
[2024-11-26 09:40:26,424][INFO] --PGD sample 30 image
[2024-11-26 09:40:35,854][INFO] --PGD sample 31 image
[2024-11-26 09:40:45,283][INFO] --PGD sample 32 image
[2024-11-26 09:40:54,717][INFO] --PGD sample 33 image
[2024-11-26 09:41:04,143][INFO] --PGD sample 34 image
[2024-11-26 09:41:13,573][INFO] --PGD sample 35 image
[2024-11-26 09:41:23,006][INFO] --PGD sample 36 image
[2024-11-26 09:41:32,437][INFO] --PGD sample 37 image
[2024-11-26 09:41:41,863][INFO] --PGD sample 38 image
[2024-11-26 09:41:51,292][INFO] --PGD sample 39 image
[2024-11-26 09:42:00,721][INFO] --PGD sample 40 image
[2024-11-26 09:42:10,144][INFO] --PGD sample 41 image
[2024-11-26 09:42:19,586][INFO] --PGD sample 42 image
[2024-11-26 09:42:29,020][INFO] --PGD sample 43 image
[2024-11-26 09:42:38,463][INFO] --PGD sample 44 image
[2024-11-26 09:42:47,899][INFO] --PGD sample 45 image
[2024-11-26 09:42:57,323][INFO] --PGD sample 46 image
[2024-11-26 09:43:06,758][INFO] --PGD sample 47 image
[2024-11-26 09:43:16,197][INFO] --PGD sample 48 image
[2024-11-26 09:43:25,643][INFO] --PGD sample 49 image
[2024-11-26 09:43:35,079][INFO] --PGD sample 50 image
[2024-11-26 09:43:44,525][INFO] --PGD sample 51 image
[2024-11-26 09:43:53,960][INFO] --PGD sample 52 image
[2024-11-26 09:44:03,395][INFO] --PGD sample 53 image
[2024-11-26 09:44:12,842][INFO] --PGD sample 54 image
[2024-11-26 09:44:22,283][INFO] --PGD sample 55 image
[2024-11-26 09:44:31,728][INFO] --PGD sample 56 image
[2024-11-26 09:44:41,177][INFO] --PGD sample 57 image
[2024-11-26 09:44:50,623][INFO] --PGD sample 58 image
[2024-11-26 09:45:00,094][INFO] --PGD sample 59 image
[2024-11-26 09:45:09,559][INFO] --PGD sample 60 image
[2024-11-26 09:45:19,026][INFO] --PGD sample 61 image
[2024-11-26 09:45:28,496][INFO] --PGD sample 62 image
[2024-11-26 09:45:37,966][INFO] --PGD sample 63 image
[2024-11-26 09:45:47,432][INFO] --PGD sample 64 image
[2024-11-26 09:45:56,899][INFO] --PGD sample 65 image
[2024-11-26 09:46:06,369][INFO] --PGD sample 66 image
[2024-11-26 09:46:15,823][INFO] --PGD sample 67 image
[2024-11-26 09:46:25,290][INFO] --PGD sample 68 image
[2024-11-26 09:46:34,764][INFO] --PGD sample 69 image
[2024-11-26 09:46:44,233][INFO] --PGD sample 70 image
[2024-11-26 09:46:53,704][INFO] --PGD sample 71 image
[2024-11-26 09:47:03,194][INFO] --PGD sample 72 image
[2024-11-26 09:47:12,667][INFO] --PGD sample 73 image
[2024-11-26 09:47:22,132][INFO] --PGD sample 74 image
[2024-11-26 09:47:31,619][INFO] --PGD sample 75 image
[2024-11-26 09:47:41,095][INFO] --PGD sample 76 image
[2024-11-26 09:47:50,565][INFO] --PGD sample 77 image
[2024-11-26 09:48:00,038][INFO] --PGD sample 78 image
[2024-11-26 09:48:09,511][INFO] --PGD sample 79 image
[2024-11-26 09:48:18,993][INFO] --PGD sample 80 image
[2024-11-26 09:48:28,480][INFO] --PGD sample 81 image
[2024-11-26 09:48:37,951][INFO] --PGD sample 82 image
[2024-11-26 09:48:47,435][INFO] --PGD sample 83 image
[2024-11-26 09:48:56,920][INFO] --PGD sample 84 image
[2024-11-26 09:49:06,404][INFO] --PGD sample 85 image
[2024-11-26 09:49:15,884][INFO] --PGD sample 86 image
[2024-11-26 09:49:25,365][INFO] --PGD sample 87 image
[2024-11-26 09:49:34,845][INFO] --PGD sample 88 image
[2024-11-26 09:49:44,334][INFO] --PGD sample 89 image
[2024-11-26 09:49:53,826][INFO] --PGD sample 90 image
[2024-11-26 09:50:03,318][INFO] --PGD sample 91 image
[2024-11-26 09:50:12,801][INFO] --PGD sample 92 image
[2024-11-26 09:50:22,298][INFO] --PGD sample 93 image
[2024-11-26 09:50:31,785][INFO] --PGD sample 94 image
[2024-11-26 09:50:41,275][INFO] --PGD sample 95 image
[2024-11-26 09:50:50,769][INFO] --PGD sample 96 image
[2024-11-26 09:51:00,262][INFO] --PGD sample 97 image
[2024-11-26 09:51:09,746][INFO] --PGD sample 98 image
[2024-11-26 09:51:19,237][INFO] --PGD sample 99 image
[2024-11-26 09:51:28,728][INFO] --PGD sample 100 image
[2024-11-26 09:51:39,491][INFO] --get the 8 part of the feature_lb and feature_ub
[2024-11-26 09:51:39,492][INFO] --sample the 9 part of the originalset
[2024-11-26 09:51:39,492][INFO] --PGD sample 1 image
[2024-11-26 09:51:48,759][INFO] --PGD sample 2 image
[2024-11-26 09:51:58,117][INFO] --PGD sample 3 image
[2024-11-26 09:52:07,468][INFO] --PGD sample 4 image
[2024-11-26 09:52:16,831][INFO] --PGD sample 5 image
[2024-11-26 09:52:26,197][INFO] --PGD sample 6 image
[2024-11-26 09:52:35,570][INFO] --PGD sample 7 image
[2024-11-26 09:52:44,944][INFO] --PGD sample 8 image
[2024-11-26 09:52:54,307][INFO] --PGD sample 9 image
[2024-11-26 09:53:03,676][INFO] --PGD sample 10 image
[2024-11-26 09:53:13,051][INFO] --PGD sample 11 image
[2024-11-26 09:53:22,422][INFO] --PGD sample 12 image
[2024-11-26 09:53:31,796][INFO] --PGD sample 13 image
[2024-11-26 09:53:41,173][INFO] --PGD sample 14 image
[2024-11-26 09:53:50,552][INFO] --PGD sample 15 image
[2024-11-26 09:53:59,945][INFO] --PGD sample 16 image
[2024-11-26 09:54:09,240][INFO] --PGD sample 17 image
[2024-11-26 09:54:18,525][INFO] --PGD sample 18 image
[2024-11-26 09:54:27,816][INFO] --PGD sample 19 image
[2024-11-26 09:54:37,103][INFO] --PGD sample 20 image
[2024-11-26 09:54:46,388][INFO] --PGD sample 21 image
[2024-11-26 09:54:55,650][INFO] --PGD sample 22 image
[2024-11-26 09:55:04,947][INFO] --PGD sample 23 image
[2024-11-26 09:55:14,235][INFO] --PGD sample 24 image
[2024-11-26 09:55:23,522][INFO] --PGD sample 25 image
[2024-11-26 09:55:32,811][INFO] --PGD sample 26 image
[2024-11-26 09:55:42,095][INFO] --PGD sample 27 image
[2024-11-26 09:55:51,384][INFO] --PGD sample 28 image
[2024-11-26 09:56:00,668][INFO] --PGD sample 29 image
[2024-11-26 09:56:09,955][INFO] --PGD sample 30 image
[2024-11-26 09:56:19,244][INFO] --PGD sample 31 image
[2024-11-26 09:56:28,549][INFO] --PGD sample 32 image
[2024-11-26 09:56:37,833][INFO] --PGD sample 33 image
[2024-11-26 09:56:47,118][INFO] --PGD sample 34 image
[2024-11-26 09:56:56,404][INFO] --PGD sample 35 image
[2024-11-26 09:57:05,696][INFO] --PGD sample 36 image
[2024-11-26 09:57:15,000][INFO] --PGD sample 37 image
[2024-11-26 09:57:24,304][INFO] --PGD sample 38 image
[2024-11-26 09:57:33,595][INFO] --PGD sample 39 image
[2024-11-26 09:57:42,881][INFO] --PGD sample 40 image
[2024-11-26 09:57:52,203][INFO] --PGD sample 41 image
[2024-11-26 09:58:01,492][INFO] --PGD sample 42 image
[2024-11-26 09:58:10,816][INFO] --PGD sample 43 image
[2024-11-26 09:58:20,249][INFO] --PGD sample 44 image
[2024-11-26 09:58:29,679][INFO] --PGD sample 45 image
[2024-11-26 09:58:39,108][INFO] --PGD sample 46 image
[2024-11-26 09:58:48,545][INFO] --PGD sample 47 image
[2024-11-26 09:58:57,974][INFO] --PGD sample 48 image
[2024-11-26 09:59:07,406][INFO] --PGD sample 49 image
[2024-11-26 09:59:16,855][INFO] --PGD sample 50 image
[2024-11-26 09:59:26,291][INFO] --PGD sample 51 image
[2024-11-26 09:59:35,729][INFO] --PGD sample 52 image
[2024-11-26 09:59:45,169][INFO] --PGD sample 53 image
[2024-11-26 09:59:54,612][INFO] --PGD sample 54 image
[2024-11-26 10:00:04,057][INFO] --PGD sample 55 image
[2024-11-26 10:00:13,511][INFO] --PGD sample 56 image
[2024-11-26 10:00:22,956][INFO] --PGD sample 57 image
[2024-11-26 10:00:32,400][INFO] --PGD sample 58 image
[2024-11-26 10:00:41,853][INFO] --PGD sample 59 image
[2024-11-26 10:00:51,175][INFO] --PGD sample 60 image
[2024-11-26 10:01:00,506][INFO] --PGD sample 61 image
[2024-11-26 10:01:09,831][INFO] --PGD sample 62 image
[2024-11-26 10:01:19,135][INFO] --PGD sample 63 image
[2024-11-26 10:01:28,467][INFO] --PGD sample 64 image
[2024-11-26 10:01:37,812][INFO] --PGD sample 65 image
[2024-11-26 10:01:47,136][INFO] --PGD sample 66 image
[2024-11-26 10:01:56,473][INFO] --PGD sample 67 image
[2024-11-26 10:02:05,839][INFO] --PGD sample 68 image
[2024-11-26 10:02:15,170][INFO] --PGD sample 69 image
[2024-11-26 10:02:24,518][INFO] --PGD sample 70 image
[2024-11-26 10:02:33,866][INFO] --PGD sample 71 image
[2024-11-26 10:02:43,236][INFO] --PGD sample 72 image
[2024-11-26 10:02:52,607][INFO] --PGD sample 73 image
[2024-11-26 10:03:01,972][INFO] --PGD sample 74 image
[2024-11-26 10:03:11,308][INFO] --PGD sample 75 image
[2024-11-26 10:03:20,636][INFO] --PGD sample 76 image
[2024-11-26 10:03:30,010][INFO] --PGD sample 77 image
[2024-11-26 10:03:39,362][INFO] --PGD sample 78 image
[2024-11-26 10:03:48,719][INFO] --PGD sample 79 image
[2024-11-26 10:03:58,093][INFO] --PGD sample 80 image
[2024-11-26 10:04:07,460][INFO] --PGD sample 81 image
[2024-11-26 10:04:16,833][INFO] --PGD sample 82 image
[2024-11-26 10:04:26,206][INFO] --PGD sample 83 image
[2024-11-26 10:04:35,536][INFO] --PGD sample 84 image
[2024-11-26 10:04:44,882][INFO] --PGD sample 85 image
[2024-11-26 10:04:54,252][INFO] --PGD sample 86 image
[2024-11-26 10:05:03,606][INFO] --PGD sample 87 image
[2024-11-26 10:05:12,973][INFO] --PGD sample 88 image
[2024-11-26 10:05:22,362][INFO] --PGD sample 89 image
[2024-11-26 10:05:31,740][INFO] --PGD sample 90 image
[2024-11-26 10:05:41,108][INFO] --PGD sample 91 image
[2024-11-26 10:05:50,460][INFO] --PGD sample 92 image
[2024-11-26 10:05:59,818][INFO] --PGD sample 93 image
[2024-11-26 10:06:09,152][INFO] --PGD sample 94 image
[2024-11-26 10:06:18,510][INFO] --PGD sample 95 image
[2024-11-26 10:06:27,885][INFO] --PGD sample 96 image
[2024-11-26 10:06:37,245][INFO] --PGD sample 97 image
[2024-11-26 10:06:46,622][INFO] --PGD sample 98 image
[2024-11-26 10:06:56,018][INFO] --PGD sample 99 image
[2024-11-26 10:07:05,414][INFO] --PGD sample 100 image
[2024-11-26 10:07:16,075][INFO] --get the 9 part of the feature_lb and feature_ub
[2024-11-26 10:13:40,871][INFO] --Test repair set accuracy 0.0
[2024-11-26 10:13:42,462][INFO] --Patch network: --- feature PatchNet ---
Name: feature patch network 999
--- End of feature PatchNet ---
[2024-11-26 10:13:42,527][INFO] [0m 0s (0.019 seconds)] Start repair part 0: 0
[2024-11-26 10:13:42,527][INFO] [0m 0s (0.019 seconds)] After epoch 0:
[2024-11-26 10:13:42,527][INFO] Loaded 100 abstractions for training.
[2024-11-26 10:13:43,127][INFO] min loss 4.590394496917725, max loss 1215.890869140625.
[2024-11-26 10:13:43,136][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], device='cuda:3',
       dtype=torch.uint8).
[2024-11-26 10:13:43,240][INFO] Test set accuracy 0.9342.
[2024-11-26 10:13:43,240][INFO] repair set accuracy 0.0.
[2024-11-26 10:13:43,240][INFO] attacked test set accuracy 0.006.
[2024-11-26 10:13:43,240][INFO] 
[0m 0s (0.733 seconds)] Starting epoch 1:
[2024-11-26 10:13:44,652][INFO] [0m 2s (2.144 seconds)] After epoch 1:
[2024-11-26 10:13:44,652][INFO] Loaded 100 abstractions for training.
[2024-11-26 10:13:45,228][INFO] min loss 0.0, max loss 16.59874725341797.
[2024-11-26 10:13:45,237][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], device='cuda:3',
       dtype=torch.uint8).
[2024-11-26 10:13:45,343][INFO] Test set accuracy 0.9342.
[2024-11-26 10:13:45,343][INFO] repair set accuracy 1.0.
[2024-11-26 10:13:45,343][INFO] attacked test set accuracy 1.0.
[2024-11-26 10:13:46,492][INFO] Accuracy at every epoch: [0.9342, 0.9342]
[2024-11-26 10:13:46,493][INFO] After 1 epochs / 0m 2s (2.835 seconds), eventually the trained network got certified? False, with 0.9342 accuracy on test set,with 1.0000 accuracy on repair set,with 1.0000 accuracy on attack test set.
[2024-11-26 10:13:46,515][INFO] [0m 4s (4.007 seconds)] Start repair part 1: 100
[2024-11-26 10:13:46,515][INFO] [0m 4s (4.007 seconds)] After epoch 0:
[2024-11-26 10:13:46,515][INFO] Loaded 100 abstractions for training.
[2024-11-26 10:13:47,089][INFO] min loss 13.685579299926758, max loss 1448.007080078125.
[2024-11-26 10:13:47,098][INFO] Max loss at rule: tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
